endTime,artistName,trackName,Day of the Week,msPlayed
2020-04-18 04:01,Desperation Band,My God,Saturday,
2020-04-18 04:04,Neil Diamond,Cracklin' Rosie,Saturday,
2020-04-18 04:04,Shinedown,Diamond Eyes (Boom-Lay Boom-Lay Boom),Saturday,
2020-04-18 04:07,Akon,Right Now (Na Na Na),Saturday,
2020-04-18 04:07,Lenny Kravitz,Are You Gonna Go My Way,Saturday,
2020-04-18 04:07,Gente De Zona,Yo Quiero (Si Tu Te Enamoras),Saturday,
2020-04-18 04:07,Michael Bublé,I Believe in You,Saturday,
2020-04-18 04:07,Sean Kingston,Fire Burning,Saturday,
2020-04-18 04:07,Oh Honey,Be Okay,Saturday,
2020-04-18 04:07,Nelly,Just A Dream,Saturday,
2020-04-18 04:07,Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",Saturday,
2020-04-18 04:08,Lee Brice,Drinking Class,Saturday,
2020-04-18 04:08,Afroman,Crazy Rap (Colt 45 & 2 Zig Zags),Saturday,
2020-04-18 04:08,Kelsea Ballerini,Legends,Saturday,
2020-04-18 04:08,Bryan Adams,(Everything I Do) I Do It For You,Saturday,
2020-04-18 04:08,Jonas Brothers,Year 3000,Saturday,
2020-04-18 04:08,John Mellencamp,I Need A Lover,Saturday,
2020-04-18 04:08,Matthew West,You Are Everything,Saturday,
2020-04-18 04:08,Marc Cohn,Walking in Memphis,Saturday,
2020-04-18 04:08,MercyMe,Greater,Saturday,
2020-04-18 04:08,Lobo,I'd Love You to Want Me,Saturday,
2020-04-18 04:08,Drake,One Dance,Saturday,
2020-04-18 04:08,Alison Krauss,"Down To The River To Pray - From “O Brother, Where Art Thou” Soundtrack",Saturday,
2020-04-18 04:08,American Authors,Best Day Of My Life,Saturday,
2020-04-18 04:09,High Valley,She's With Me,Saturday,
2020-04-18 04:13,Anthem Lights,Taylor Swift Mash-Up,Saturday,
2020-04-18 04:13,Chris Young,Alone Tonight,Saturday,
2020-04-18 04:13,Dave Barnes,Little Lies,Saturday,
2020-04-18 04:13,Linkin Park,Bleed It Out,Saturday,
2020-04-18 04:13,Crowder,Come Alive,Saturday,
2020-04-18 04:13,Yiruma,Kiss The Rain,Saturday,
2020-04-18 04:13,Troy,Bet On It,Saturday,
2020-04-18 04:13,Old Dominion,My Heart Is a Bar,Saturday,
2020-04-18 04:13,Shawn Mendes,Stitches,Saturday,
2020-04-18 04:13,BIGBANG,FANTASTIC BABY - Japanese ver.,Saturday,
2020-04-18 04:13,Tablo,Tomorrow,Saturday,
2020-04-18 04:13,Tim McGraw,Top Of The World,Saturday,
2020-04-18 04:13,The Tokens,The Lion Sleeps Tonight (Wimoweh),Saturday,
2020-04-18 04:13,Ed Sheeran,Galway Girl,Saturday,
2020-04-18 04:13,Ed Sheeran,Lego House,Saturday,
2020-04-18 04:13,Demi Lovato,"Wouldn't Change a Thing - From ""Camp Rock 2: The Final Jam""",Saturday,
2020-04-18 04:16,Tungevaag,Wicked Wonderland - Extended Mix,Saturday,
2020-04-18 04:16,BTS,MIC Drop,Saturday,
2020-04-18 04:16,AMP,Never Change,Saturday,
2020-04-18 04:16,Lady Gaga,Applause,Saturday,
2020-04-18 04:16,Rascal Flatts,Kiss You While I Can,Saturday,
2020-04-18 04:16,Jeremy Camp,Jesus Saves,Saturday,
2020-04-18 04:16,Shakira,Hips Don't Lie (feat. Wyclef Jean),Saturday,
2020-04-18 04:16,Anthem Lights,Follow Your Heart,Saturday,
2020-04-18 04:16,Taron Egerton,"I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",Saturday,
2020-04-18 04:16,Paramore,Misery Business,Saturday,
2020-04-18 04:16,Jonas Brothers,That's Just The Way We Roll,Saturday,
2020-04-18 04:16,Daryl Hall & John Oates,You Make My Dreams (Come True),Saturday,
2020-04-18 04:16,BLACKPINK,PLAYING WITH FIRE,Saturday,
2020-04-18 04:16,Danny Ocean,Me Rehúso,Saturday,
2020-04-18 04:19,Taron Egerton,"I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",Saturday,
2020-04-18 04:21,Enrique Iglesias,El Perdedor,Saturday,
2020-04-18 04:21,Bomba Estéreo,Fiesta,Saturday,
2020-04-18 04:21,Jonas Brothers,Strangers,Saturday,
2020-04-18 04:21,Queen,Bohemian Rhapsody - 2011 Mix,Saturday,
2020-04-18 04:21,Divided By Friday,Relapse,Saturday,
2020-04-18 04:21,BLACKPINK,PLAYING WITH FIRE,Saturday,
2020-04-18 04:21,Imagine Dragons,I Bet My Life,Saturday,
2020-04-18 04:21,Pentatonix,Dancing On My Own,Saturday,
2020-04-18 04:24,Spencer Crandall,Do It All Again,Saturday,
2020-04-18 04:25,Rend Collective,Build Your Kingdom Here,Saturday,
2020-04-18 04:25,Keith Urban,I'm In,Saturday,
2020-04-18 04:25,Dan + Shay,Alone Together,Saturday,
2020-04-18 04:25,Selena,Dreaming Of You,Saturday,
2020-04-18 04:25,Canaan Smith,Love You Like That,Saturday,
2020-04-18 04:25,Buddy Jewell,Sweet Southern Comfort,Saturday,
2020-04-18 04:25,Katrina & The Waves,Walking on Sunshine (Rerecorded),Saturday,
2020-04-18 04:25,Girls' Generation,PARTY,Saturday,
2020-04-18 04:25,Shakira,Chantaje (feat. Maluma),Saturday,
2020-04-18 04:25,Bruno Mars,Just the Way You Are,Saturday,
2020-04-18 04:25,Boys Like Girls,Five Minutes to Midnight,Saturday,
2020-04-18 04:25,Little Big Town,Night On Our Side,Saturday,
2020-04-18 04:25,David Guetta,2U,Saturday,
2020-04-18 04:25,Bruce Springsteen,Glory Days,Saturday,
2020-04-18 04:28,The All-American Rejects,Move Along,Saturday,
2020-04-18 04:28,Bobby Day,Rockin' Robin,Saturday,
2020-04-18 04:28,Uncle Kracker,Follow Me,Saturday,
2020-04-18 04:28,Ava Max,Sweet but Psycho,Saturday,
2020-04-18 04:28,Vertical Worship,This We Know - Live,Saturday,
2020-04-18 04:31,Shane & Shane,Living Hope,Saturday,
2020-04-18 04:31,Echosmith,Bright,Saturday,
2020-04-18 04:31,Hunter Hayes,Somebody's Heartbreak,Saturday,
2020-04-18 04:31,Uncle Kracker,Follow Me,Saturday,
2020-04-18 04:31,OneRepublic,I Lived,Saturday,
2020-04-18 04:31,Neon Jungle,Trouble,Saturday,
2020-04-18 04:31,Ava Max,Sweet but Psycho,Saturday,
2020-04-18 04:31,Alicia Keys,No One,Saturday,
2020-04-18 04:31,Sam Hunt,Make You Miss Me,Saturday,
2020-04-18 04:31,EXID,Up & Down,Saturday,
2020-04-18 04:31,Merle Haggard,Mama Tried,Saturday,
2020-04-18 04:31,Fountains Of Wayne,Stacy's Mom,Saturday,
2020-04-18 04:32,Jimmy Eat World,The Middle,Saturday,
2020-04-18 04:32,Guster,This Could All Be Yours,Saturday,
2020-04-18 04:32,Luke Bryan,"Sunrise, Sunburn, Sunset",Saturday,
2020-04-18 04:32,Hillsong UNITED,Not Today,Saturday,
2020-04-18 04:32,Flight of the Conchords,Carol Brown,Saturday,
2020-04-18 04:35,Imagine Dragons,On Top Of The World,Saturday,
2020-04-18 04:35,Don Omar,Danza Kuduro,Saturday,
2020-04-18 04:35,Snow Patrol,Chasing Cars,Saturday,
2020-04-18 04:35,2NE1,I DON'T CARE,Saturday,
2020-04-18 04:35,Jake Scott,Ships of Cortez,Saturday,
2020-04-18 04:35,Coldplay,A Sky Full of Stars,Saturday,
2020-04-18 04:35,The Offspring,"You're Gonna Go Far, Kid",Saturday,
2020-04-18 04:35,Hollywood Undead,Everywhere I Go,Saturday,
2020-04-18 04:35,Bowling For Soup,High School Never Ends - Main Version - Explicit,Saturday,
2020-04-18 04:39,The Digital Age,Glow,Saturday,
2020-04-18 04:39,TWICE,Like Ooh-Ahh,Saturday,
2020-04-18 04:39,Boston,Rock & Roll Band,Saturday,
2020-04-18 04:39,Zac Brown Band,From Now On,Saturday,
2020-04-18 04:39,The Score,Something New,Saturday,
2020-04-18 04:39,Justin Bieber,One Time,Saturday,
2020-04-18 04:39,Ailee,여인의 향기,Saturday,
2020-04-18 04:39,Anthem Lights,Class of 2017 Mash-Up: My Wish / I Hope You Dance / The Climb / I Lived,Saturday,
2020-04-18 04:40,DNCE,Cake By The Ocean,Saturday,
2020-04-18 04:40,Anthem Lights,Best Thing,Saturday,
2020-04-18 04:40,Russell Dickerson,Yours,Saturday,
2020-04-18 04:40,Billy Currington,Don't It,Saturday,
2020-04-18 04:40,Anthem Lights,Pompeii,Saturday,
2020-04-18 04:40,Rascal Flatts,Do You Believe In Love,Saturday,
2020-04-18 04:40,Chris Tomlin,Whom Shall I Fear (God Of Angel Armies),Saturday,
2020-04-18 04:40,J.Fla,Rockabye,Saturday,
2020-04-18 04:40,New World Sound,Aye,Saturday,
2020-04-18 04:40,Zac Brown Band,Keep Me in Mind,Saturday,
2020-04-18 04:40,Justin Bieber,Love Yourself,Saturday,
2020-04-18 04:40,Paramore,crushcrushcrush,Saturday,
2020-04-18 04:52,Chris Tomlin,Whom Shall I Fear (God Of Angel Armies),Saturday,
2020-04-18 22:11,Boston,Smokin',Saturday,
2020-04-18 22:11,Jet,Are You Gonna Be My Girl,Saturday,
2020-04-18 22:11,Jelani Aryeh,Stella Brown,Saturday,
2020-04-18 22:15,Fall Out Boy,Death Valley,Saturday,
2020-04-18 22:15,Magic System,Magic in the Air (feat. Ahmed Chawki),Saturday,
2020-04-18 22:15,Hollywood Undead,Undead,Saturday,
2020-04-18 22:15,Skillet,Feel Invincible,Saturday,
2020-04-18 22:15,Coldplay,Hymn for the Weekend - Seeb Remix,Saturday,
2020-04-18 22:20,Boston,Peace of Mind,Saturday,
2020-04-18 22:21,Skrillex,Bangarang (feat. Sirah),Saturday,
2020-04-18 22:26,Jason Derulo,"Colors - Coca-Cola® Anthem, 2018 FIFA World CupTM",Saturday,
2020-04-18 22:26,Kanye West,Mercy - Edited Version,Saturday,
2020-04-18 22:26,JAY-Z,Ni**as In Paris,Saturday,
2020-04-18 22:26,We The Kings,"Check Yes, Juliet",Saturday,
2020-04-18 22:26,Skillet,Hero,Saturday,
2020-04-18 22:26,Afrojack,Take Over Control (feat. Eva Simons),Saturday,
2020-04-18 22:26,Watsky,Ugly Faces,Saturday,
2020-04-18 22:26,Tech N9ne,Worldwide Choppers,Saturday,
2020-04-18 22:26,Imagine Dragons,Natural,Saturday,
2020-04-18 22:27,Gorillaz,Feel Good Inc.,Saturday,
2020-04-18 22:27,Blackjack Billy,The Booze Cruise,Saturday,
2020-04-18 22:29,The Tech Thieves,Fake,Saturday,
2020-04-18 22:29,Flo Rida,GDFR (feat. Sage the Gemini and Lookas) - Noodles Remix,Saturday,
2020-04-18 22:31,Kings of Leon,Sex on Fire,Saturday,
2020-04-19 00:03,Kings of Leon,Sex on Fire,Sunday,
2020-04-19 00:06,Selena,Bidi Bidi Bom Bom,Sunday,
2020-04-19 00:10,Royal Tailor,Ready Set Go (feat. Capital Kings) (feat. Capital Kings),Sunday,
2020-04-19 00:10,KT Tunstall,Black Horse And The Cherry Tree,Sunday,
2020-04-19 00:10,Selena Gomez,Bad Liar,Sunday,
2020-04-19 00:10,AJ Rafael,We Could Happen,Sunday,
2020-04-19 00:10,Sean Kingston,Me Love,Sunday,
2020-04-19 00:10,Nicki Minaj,Super Bass,Sunday,
2020-04-19 00:10,The Lovin' Spoonful,Do You Believe in Magic?,Sunday,
2020-04-19 00:10,Justin Bieber,Mistletoe,Sunday,
2020-04-19 00:10,Big Sean,One Man Can Change The World,Sunday,
2020-04-19 00:10,Flight of the Conchords,Hurt Feelings,Sunday,
2020-04-19 00:10,Chris Stapleton,Parachute,Sunday,
2020-04-19 00:10,Eagles,Take It Easy - 2013 Remaster,Sunday,
2020-04-19 00:10,Joe Nichols,Sunny and 75,Sunday,
2020-04-19 00:10,Jennifer Lopez,Let's Get Loud,Sunday,
2020-04-19 00:10,OYE!!!,Stay Down Low,Sunday,
2020-04-19 00:10,Anne-Marie,Ciao Adios,Sunday,
2020-04-19 00:10,The Worship Initiative,Do It Again,Sunday,
2020-04-19 00:10,Bruno Mars,When I Was Your Man,Sunday,
2020-04-19 00:10,Alan Jackson,It's Five O'Clock Somewhere,Sunday,
2020-04-19 00:10,Michael Jackson,Beat It - Single Version,Sunday,
2020-04-19 00:10,David Guetta,Like I Do,Sunday,
2020-04-19 00:10,Nickelback,When We Stand Together,Sunday,
2020-04-19 00:10,Fall Out Boy,Centuries,Sunday,
2020-04-19 00:10,Ryan Higa,Gtfo My Room (feat. Andrew Garcia),Sunday,
2020-04-19 00:10,TAEYANG,링가링가 (RINGA LINGA),Sunday,
2020-04-19 00:10,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),Sunday,
2020-04-19 00:10,Santana,Corazon Espinado (feat. Mana),Sunday,
2020-04-19 00:10,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",Sunday,
2020-04-19 00:11,"Phillips, Craig & Dean",Great I Am,Sunday,
2020-04-19 00:11,The Ventures,Wipe Out - Remastered,Sunday,
2020-04-19 00:11,Sean Paul,Get Busy,Sunday,
2020-04-19 00:11,Flo Rida,Low (feat. T-Pain),Sunday,
2020-04-19 00:11,Ryan Higa,Clenching My Booty (feat. D-Trix),Sunday,
2020-04-19 00:11,Dobie Gray,Drift Away,Sunday,
2020-04-19 00:14,Sara Evans,Suds in the Bucket,Sunday,
2020-04-19 00:15,Taylor Swift,Our Song,Sunday,
2020-04-19 00:15,Shakira,Perro Fiel (feat. Nicky Jam),Sunday,
2020-04-19 00:15,Mark Ronson,Uptown Funk (feat. Bruno Mars),Sunday,
2020-04-19 00:15,Keith Urban,Coming Home,Sunday,
2020-04-19 00:15,John Fogerty,Centerfield,Sunday,
2020-04-19 00:15,Thomas Rhett,Almost,Sunday,
2020-04-19 00:15,Watsky,"Hey, Asshole",Sunday,
2020-04-19 00:15,Bruno Mars,That's What I Like,Sunday,
2020-04-19 00:30,Thomas Rhett,Almost,Sunday,
2020-04-19 00:39,Rixton,Hotel Ceiling,Sunday,
2020-04-19 00:39,Thomas Rhett,Almost,Sunday,
2020-04-19 00:39,The Beach Boys,Barbara Ann,Sunday,
2020-04-19 00:39,Luke Combs,One Number Away,Sunday,
2020-04-19 00:39,Kacey Musgraves,Follow Your Arrow,Sunday,
2020-04-19 00:39,Lawson,Where My Love Goes,Sunday,
2020-04-19 00:39,Bruno Mars,That's What I Like,Sunday,
2020-04-19 00:42,Luke Bryan,Light It Up,Sunday,
2020-04-19 00:42,Red Velvet,Dumb Dumb,Sunday,
2020-04-19 00:42,Rend Collective,My Lighthouse,Sunday,
2020-04-19 00:42,Darius Rucker,Wagon Wheel,Sunday,
2020-04-19 00:42,Sia,Cheap Thrills (feat. Sean Paul),Sunday,
2020-04-19 00:42,Mumford & Sons,Forever,Sunday,
2020-04-19 00:42,Eric Hutchinson,Tell The World,Sunday,
2020-04-19 00:42,Tim McGraw,How I'll Always Be,Sunday,
2020-04-19 00:42,Chris Young,I'm Comin' Over,Sunday,
2020-04-19 00:42,Deorro,Bootie in Your Face - No Rock Drop,Sunday,
2020-04-19 00:42,Anthem Lights,K-LOVE Fan Awards: Songs of the Year (2015 Mash-Up),Sunday,
2020-04-19 00:42,Journey,Faithfully,Sunday,
2020-04-19 00:42,Matthew West,Truth Be Told,Sunday,
2020-04-19 00:42,Bliss n Eso,Tear The Roof Off (feat. Watsky),Sunday,
2020-04-19 00:42,Journey,Any Way You Want It,Sunday,
2020-04-19 00:42,Foghat,Slow Ride,Sunday,
2020-04-19 00:42,Dierks Bentley,Sideways,Sunday,
2020-04-19 00:42,Ryan Higa,Swg (feat. Golden),Sunday,
2020-04-19 00:42,Clay Walker,She Won't Be Lonely Long,Sunday,
2020-04-19 00:42,Sheppard,Geronimo,Sunday,
2020-04-19 00:42,Straight No Chaser,Feels like Christmas (feat. Jana Kramer),Sunday,
2020-04-19 00:42,Tracy Byrd,Ten Rounds with Jose Cuervo - Recall Mix,Sunday,
2020-04-19 00:44,Chris Tomlin,"Sing, Sing, Sing",Sunday,
2020-04-19 19:18,Chris Tomlin,"Sing, Sing, Sing",Sunday,
2020-04-19 19:19,Cartoons,Witch Doctor,Sunday,
2020-04-19 19:22,Jelani Aryeh,Stella Brown,Sunday,
2020-04-19 19:35,Emotional Oranges,Sundays,Sunday,
2020-04-19 19:35,Pitbull,Fireball (feat. John Ryan),Sunday,
2020-04-19 19:35,Emotional Oranges,West Coast Love,Sunday,
2020-04-19 19:39,Colton Dixon,You Are,Sunday,
2020-04-19 19:39,Rascal Flatts,Back To Us,Sunday,
2020-04-19 19:39,Afroman,Because I Got High,Sunday,
2020-04-19 19:39,Boys Like Girls,Be Your Everything,Sunday,
2020-04-19 19:39,Sam Hunt,Hard To Forget,Sunday,
2020-04-19 19:39,Ailee,Rainy Day,Sunday,
2020-04-19 19:40,Keith Urban,Somewhere In My Car,Sunday,
2020-04-20 18:52,Unspoken,Who You Are,Monday,
2020-04-20 18:52,Bon Jovi,Who Says You Can't Go Home,Monday,
2020-04-20 18:52,Billy Currington,People Are Crazy,Monday,
2020-04-20 18:52,Daniel Powter,Bad Day,Monday,
2020-04-20 18:52,Cassio Monroe,Under The Lights,Monday,
2020-04-20 18:52,Michael Jackson,Don't Stop 'Til You Get Enough - Single Version,Monday,
2020-04-20 18:52,Michael Bublé,Home,Monday,
2020-04-20 18:52,The Treblemakers,"Lollipop - From ""Pitch Perfect 2"" Soundtrack",Monday,
2020-04-20 18:52,Common Kings,Take Her,Monday,
2020-04-20 18:52,Phineas and the Ferbtones,Gitchee Gitchee Goo,Monday,
2020-04-20 18:52,Kenny Chesney,Setting the World On Fire (with P!nk),Monday,
2020-04-20 18:52,Keith Urban,Somewhere In My Car,Monday,
2020-04-20 18:52,Panic! At The Disco,Golden Days,Monday,
2020-04-20 18:52,SUPER JUNIOR,SUPERMAN,Monday,
2020-04-20 18:52,Rascal Flatts,Back To Life,Monday,
2020-04-20 18:52,Anthem Lights,Give Me a Lifetime,Monday,
2020-04-20 18:52,Goody Grace,Scumbag (feat. blink-182) - Absofacto Remix,Monday,
2020-04-20 18:52,Nelly,Country Grammar (Hot Shit),Monday,
2020-04-20 18:55,Galantis,No Money,Monday,
2020-04-20 18:55,Mr. Probz,Waves - Robin Schulz Radio Edit,Monday,
2020-04-20 18:55,Kelsea Ballerini,Yeah Boy,Monday,
2020-04-20 18:55,The Chainsmokers,Roses (feat. ROZES),Monday,
2020-04-20 18:55,The Digital Age,Break Every Chain,Monday,
2020-04-20 18:55,Plain White T's,"1, 2, 3, 4",Monday,
2020-04-20 18:55,Jonas Brothers,Like It's Christmas,Monday,
2020-04-20 18:55,Elle King,Ex's & Oh's,Monday,
2020-04-20 18:55,Katy Perry,Dark Horse,Monday,
2020-04-20 18:55,Kacey Musgraves,Blowin' Smoke,Monday,
2020-04-20 18:55,Set It Off,Why Worry,Monday,
2020-04-20 18:56,Stellar Kart,A Whole New World,Monday,
2020-04-20 18:56,Quiet Riot,Cum on Feel the Noize,Monday,
2020-04-20 18:56,Luke Bryan,Crash My Party,Monday,
2020-04-20 18:56,Tom Petty and the Heartbreakers,American Girl,Monday,
2020-04-20 18:56,Keith Urban,Cop Car,Monday,
2020-04-20 18:56,KONGOS,Come with Me Now,Monday,
2020-04-20 18:56,Linkin Park,Final Masquerade,Monday,
2020-04-20 18:57,Third Eye Blind,Semi-Charmed Life,Monday,
2020-04-20 18:57,Tech N9ne,Caribou Lou,Monday,
2020-04-20 18:57,Lincoln Brewster,Made New,Monday,
2020-04-20 18:57,Anthem Lights,Just Be You (feat. Sadie Robertson),Monday,
2020-04-20 18:57,Kutless,We Fall Down,Monday,
2020-04-20 18:57,The Goo Goo Dolls,Come to Me,Monday,
2020-04-20 18:57,Andy Mineo,The Saints,Monday,
2020-04-20 18:57,Twenty One Pilots,Not Today,Monday,
2020-04-20 18:57,blink-182,Adam's Song,Monday,
2020-04-20 18:57,Shop Boyz,Party Like A Rock Star,Monday,
2020-04-20 18:57,Dan + Shay,Speechless,Monday,
2020-04-20 18:57,Alvaro Soler,La Cintura (feat. Flo Rida & Tini) - Remix,Monday,
2020-04-20 19:01,The Goo Goo Dolls,Come to Me,Monday,
2020-04-20 19:04,Dan + Shay,Speechless,Monday,
2020-04-20 21:09,PSY,"It's Art (Music from Fantastic Duo 2, Pt. 4)",Monday,
2020-04-20 21:12,Lady A,Champagne Night - From Songland,Monday,
2020-04-20 21:13,The Temptations,Papa Was A Rolling Stone,Monday,
2020-04-20 21:13,Foo Fighters,Learn to Fly,Monday,
2020-04-20 21:13,OYE!!!,Stay Down Low,Monday,
2020-04-20 21:17,Brenton Brown,Hosanna (Praise Is Rising) - Everlasting God Album Version,Monday,
2020-04-20 21:21,Big Daddy Weave,The Only Name (Yours Will Be),Monday,
2020-04-20 21:22,Daddy Yankee,Sígueme Y Te Sigo,Monday,
2020-04-20 21:26,Anthem Lights,I’m Not Going Anywhere (feat. Manwell Reyes),Monday,
2020-04-20 21:26,blink-182,She's Out Of Her Mind,Monday,
2020-04-20 21:26,Diamond Rio,Beautiful Mess,Monday,
2020-04-20 21:26,Dan + Shay,My Side of the Fence,Monday,
2020-04-20 21:26,Thirty Seconds To Mars,Hurricane,Monday,
2020-04-20 21:26,Flo Rida,Club Can't Handle Me (feat. David Guetta) - From the Step Up 3D Soundtrack,Monday,
2020-04-20 21:29,Luke Bryan,I Don't Want This Night To End,Monday,
2020-04-20 21:29,Hillsong UNITED,Oceans (Where Feet May Fail) - Radio Version,Monday,
2020-04-20 21:29,Jelani Aryeh,Stella Brown,Monday,
2020-04-20 21:29,Jonas Brothers,Paranoid,Monday,
2020-04-20 21:33,Sammy Adams,Helluva (feat. Kat Nestel),Monday,
2020-04-20 21:33,Sammy Adams,Helluva (feat. Kat Nestel),Monday,
2020-04-20 21:33,The Beach Boys,Kokomo,Monday,
2020-04-20 21:33,Anthem Lights,Pompeii,Monday,
2020-04-20 21:33,Enur,Calabria 2008,Monday,
2020-04-20 21:33,Sean Dagher,Leave Her Johnny,Monday,
2020-04-20 21:33,Relient K,12 Days of Christmas,Monday,
2020-04-20 21:33,Shawn Mendes,Believe,Monday,
2020-04-20 21:33,Shawn Mendes,Believe,Monday,
2020-04-20 21:37,J.Fla,Castle on the Hill,Monday,
2020-04-20 21:37,Kings of Leon,Sex on Fire,Monday,
2020-04-20 21:40,Emotional Oranges,Sundays,Monday,
2020-04-20 21:40,Marianas Trench,Masterpiece Theatre I,Monday,
2020-04-20 21:40,Kane Brown,What Ifs (feat. Lauren Alaina),Monday,
2020-04-20 21:40,Santana,Into the Night (feat. Chad Kroeger),Monday,
2020-04-20 21:40,AMP,Hail the King,Monday,
2020-04-20 21:40,Eminem,Rap God,Monday,
2020-04-20 21:40,Laura Story,Blessings,Monday,
2020-04-20 21:40,Rascal Flatts,"Life is a Highway - From ""Cars""",Monday,
2020-04-20 21:44,Hillsong UNITED,So Will I (100 Billion X),Monday,
2020-04-20 21:44,Martin Solveig,Intoxicated,Monday,
2020-04-20 21:44,Zion.T,Click Me (2013),Monday,
2020-04-20 21:44,Tim McGraw,Meanwhile Back At Mama's,Monday,
2020-04-20 21:44,MKTO,Monaco,Monday,
2020-04-20 21:48,Old Dominion,Some People Do,Monday,
2020-04-20 21:48,Sam Hunt,House Party,Monday,
2020-04-20 21:48,El Chombo,Chacarrón,Monday,
2020-04-20 21:48,Fall Out Boy,The Last Of The Real Ones,Monday,
2020-04-20 21:48,Aerosmith,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Monday,
2020-04-20 21:52,Avicii,Addicted To You,Monday,
2020-04-20 21:52,Sara Bareilles,Brave,Monday,
2020-04-20 21:52,Sean Kingston,Me Love,Monday,
2020-04-20 21:52,Eminem,Rap God,Monday,
2020-04-20 21:52,Joseph Vincent,Blue Skies,Monday,
2020-04-20 21:52,Joe Nichols,Sunny and 75,Monday,
2020-04-20 21:52,Carrie Underwood,Dirty Laundry,Monday,
2020-04-20 21:52,Michael Bublé,Haven't Met You Yet,Monday,
2020-04-20 21:52,The Chainsmokers,Paris,Monday,
2020-04-20 21:52,WALK THE MOON,Shut Up and Dance,Monday,
2020-04-20 21:52,Ashes Remain,I Won't Run Away,Monday,
2020-04-20 21:52,Dire Straits,Romeo and Juliet,Monday,
2020-04-20 21:52,Jessie J,Bang Bang,Monday,
2020-04-20 21:52,Divided By Friday,Relapse,Monday,
2020-04-20 21:52,Emotional Oranges,West Coast Love,Monday,
2020-04-20 21:52,Justin Bieber,Beauty And A Beat,Monday,
2020-04-20 21:52,KB,Crowns & Thorns (Oceans),Monday,
2020-04-20 21:52,Shawn Mendes,Treat You Better,Monday,
2020-04-20 21:53,Flight of the Conchords,If You're Into It,Monday,
2020-04-20 21:53,Pitbull,International Love (feat. Chris Brown),Monday,
2020-04-20 21:53,Julianna Zobrist,Alive,Monday,
2020-04-20 21:53,Rascal Flatts,Mayberry,Monday,
2020-04-20 21:53,Girls' Generation,I GOT A BOY,Monday,
2020-04-20 21:53,Joey + Rory,"Cheater, Cheater",Monday,
2020-04-20 21:53,Decyfer Down,Fading,Monday,
2020-04-20 21:53,Imagine Dragons,Radioactive,Monday,
2020-04-20 21:53,Pitbull,Fireball (feat. John Ryan),Monday,
2020-04-20 21:53,Journey,Any Way You Want It,Monday,
2020-04-20 21:53,Jonas Brothers,Play My Music,Monday,
2020-04-20 21:53,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,Monday,
2020-04-20 21:53,Jason Chen,Best Friend (Acoustic Version),Monday,
2020-04-20 21:53,Little Big Town,From This Dream,Monday,
2020-04-20 21:57,MAMAMOO,Mr-Ambiguous,Monday,
2020-04-20 21:57,The Beatles,Here Comes The Sun - Remastered 2009,Monday,
2020-04-20 21:57,Old Dominion,My Heart Is a Bar,Monday,
2020-04-20 21:57,Nelly,Just A Dream,Monday,
2020-04-20 21:57,fun.,Some Nights,Monday,
2020-04-20 21:57,Demi Lovato,"Wouldn't Change a Thing - From ""Camp Rock 2: The Final Jam""",Monday,
2020-04-20 21:58,iKON,RHYTHM TA,Monday,
2020-04-20 21:58,Keith Urban,Little Bit Of Everything,Monday,
2020-04-20 21:58,Lincoln Brewster,Made New,Monday,
2020-04-20 21:58,Blue Öyster Cult,Burnin' for You,Monday,
2020-04-20 21:58,Shawn Mendes,If I Can't Have You,Monday,
2020-04-20 21:58,Phoenix,1901,Monday,
2020-04-20 21:58,Farruko,Mi Forma de Ser,Monday,
2020-04-20 21:58,Mo-Do,Eins Zwei Polizei,Monday,
2020-04-20 21:58,Young Money,BedRock,Monday,
2020-04-20 21:58,Justin Bieber,Love Yourself,Monday,
2020-04-20 21:58,Journey,Wheel in the Sky,Monday,
2020-04-21 06:55,Junior Doctor,Uh Oh,Tuesday,
2020-04-21 07:00,Hillsong UNITED,Oceans (Where Feet My Fail) - Live/Acoustic Version,Tuesday,
2020-04-21 08:02,Hillsong UNITED,Oceans (Where Feet May Fail),Tuesday,
2020-04-22 08:26,Hillsong UNITED,Oceans (Where Feet May Fail),Wednesday,
2020-04-22 20:16,Alvaro,Welcome To The Jungle - Original Mix,Wednesday,
2020-04-22 20:16,Anthem Lights,Best Thing,Wednesday,
2020-04-22 20:16,Darius Rucker,If I Told You,Wednesday,
2020-04-22 20:16,KANA-BOON,Silhouette,Wednesday,
2020-04-22 20:16,Kane Brown,Used to Love You Sober,Wednesday,
2020-04-22 20:16,Joseph Williams,"Can You Feel the Love Tonight - From ""The Lion King"" / Soundtrack Version",Wednesday,
2020-04-22 20:16,U2,Vertigo,Wednesday,
2020-04-22 20:17,The Worship Initiative,You Are My All In All,Wednesday,
2020-04-22 20:17,David Guetta,Like I Do,Wednesday,
2020-04-22 20:17,Luke Bryan,Drink A Beer,Wednesday,
