endTime,artistName,trackName,Day of the Week,Genres,msPlayed
3/21/2020 22:59,Santana,Into the Night (feat. Chad Kroeger),Saturday,"['blues rock', 'classic rock', 'mexican classic rock', 'rock']",222440
3/21/2020 23:37,Elvis Presley,Suspicious Minds,Saturday,"['rock-and-roll', 'rockabilly']",261280
3/22/2020 0:00,Boston,Foreplay / Long Time,Sunday,"['album rock', 'art rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",467640
3/22/2020 0:03,Hunter Hayes,Tattoo,Sunday,"['contemporary country', 'country', 'country road', 'modern country rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",196733
3/22/2020 0:17,One Direction,Diana,Sunday,"['boy band', 'pop', 'post-teen pop', 'talent show']",184666
3/22/2020 0:50,Zac Brown Band,Let It Go,Sunday,"['contemporary country', 'country', 'country road', 'modern country rock']",242853
3/22/2020 0:54,Sam Hunt,House Party,Sunday,"['contemporary country', 'country pop']",190240
3/22/2020 3:44,We The Kings,Kids In The Moonlight,Sunday,"['neon pop punk', 'piano rock', 'pop punk', 'pop rock', 'post-teen pop']",151858
3/22/2020 3:45,We The Kings,Kids In The Moonlight,Sunday,"['neon pop punk', 'piano rock', 'pop punk', 'pop rock', 'post-teen pop']",51491
3/22/2020 3:51,Neil Diamond,Cracklin' Rosie,Sunday,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",176760
3/22/2020 3:54,Dan + Shay,"10,000 Hours (with Justin Bieber)",Sunday,"['contemporary country', 'pop']",164666
3/22/2020 3:57,Luke Combs,Even Though I'm Leaving,Sunday,['contemporary country'],217963
3/22/2020 4:08,Dean Brody,It's Friday,Sunday,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country road', 'modern country rock']",190960
3/22/2020 4:09,J Balvin,Mi Gente,Sunday,"['latin', 'reggaeton', 'reggaeton colombiano']",31868
3/22/2020 4:12,Lady A,What I’m Leaving For,Sunday,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow', 'pop rock']",197278
3/22/2020 4:13,John Denver,Calypso,Sunday,"['adult standards', 'classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']",73188
3/22/2020 4:16,Troy,Bet On It,Sunday,"['australian pop', 'dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'viral pop']",198320
3/22/2020 4:17,Robbie Williams,"Collision of Worlds - From ""Cars 2""/Soundtrack Version",Sunday,"['dance pop', 'europop', 'pop']",37674
3/22/2020 4:24,Old Dominion,One Man Band,Sunday,"['contemporary country', 'country road']",183633
3/22/2020 4:33,Counting Crows,Big Yellow Taxi,Sunday,"['alternative rock', 'mellow gold', 'neo mellow', 'pop rock', 'rock']",59026
3/22/2020 4:37,The Goo Goo Dolls,Come to Me,Sunday,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",225333
3/23/2020 1:17,ABBA,Waterloo,Monday,"['europop', 'swedish pop']",153531
3/23/2020 1:20,Ed Sheeran,Nancy Mulligan,Monday,"['pop', 'uk pop']",176144
3/23/2020 1:24,Jonas Brothers,Like It's Christmas,Monday,"['boy band', 'dance pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop']",200880
3/23/2020 1:25,Luke Combs,One Number Away,Monday,['contemporary country'],64912
3/23/2020 1:26,The Beach Boys,Barbara Ann,Monday,"['baroque pop', 'brill building pop', 'classic rock', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']",79562
3/23/2020 1:42,Zac Brown Band,The Wind,Monday,"['contemporary country', 'country', 'country road', 'modern country rock']",176800
3/23/2020 1:45,Neil Diamond,Cracklin' Rosie,Monday,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",178853
3/23/2020 1:49,Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",Monday,"['dance pop', 'hollywood', 'movie tunes', 'post-teen pop', 'show tunes']",224240
3/23/2020 1:53,Lady A,What I’m Leaving For,Monday,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow', 'pop rock']",198455
3/23/2020 1:54,Selena,Bidi Bidi Bom Bom,Monday,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",83456
3/23/2020 1:58,Sam Hunt,Sinning With You,Monday,"['contemporary country', 'country pop']",50002
3/23/2020 2:01,Luke Combs,Beautiful Crazy,Monday,['contemporary country'],193200
3/23/2020 2:04,Phil Collins,Strangers Like Me,Monday,"['mellow gold', 'rock drums', 'soft rock']",180520
3/23/2020 2:05,Ryan Higa,Millennial Love (feat. Kina Grannis),Monday,['contemporary country'],56698
3/23/2020 2:19,Gloria Gaynor,I Will Survive - 1981 Re-recording,Monday,"['disco', 'europop']",257340
3/23/2020 2:34,Trisha Yearwood,She's In Love With The Boy - Single Version,Monday,"['contemporary country', 'country', 'country dawn', 'country road']",62760
3/23/2020 2:35,Hunter Hayes,One Shot,Monday,"['contemporary country', 'country', 'country road', 'modern country rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",31230
3/23/2020 2:43,Avril Lavigne,Here's to Never Growing Up,Monday,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",38600
3/23/2020 2:44,Clark Richard,Red Robin,Monday,['pop'],46060
3/23/2020 2:53,MKTO,Party With My Friends,Monday,"['dance pop', 'electropop', 'pop', 'pop rap', 'pop rock', 'post-teen pop']",87190
3/23/2020 2:55,Sam Hunt,Hard To Forget - Radio Edit,Monday,"['contemporary country', 'country pop']",95040
3/23/2020 2:58,Chris Young,Drowning - Piano Version,Monday,"['contemporary country', 'country', 'country road', 'modern country rock']",45480
3/23/2020 3:04,Rascal Flatts,I Won't Let Go,Monday,"['contemporary country', 'country', 'country road', 'pop rock']",220530
3/23/2020 3:10,Rascal Flatts,Rewind,Monday,"['contemporary country', 'country', 'country road', 'pop rock']",61100
3/23/2020 3:15,Chris Young,Raised on Country,Monday,"['contemporary country', 'country', 'country road', 'modern country rock']",104630
3/23/2020 3:23,Chris Young,Hangin' On,Monday,"['contemporary country', 'country', 'country road', 'modern country rock']",109800
3/23/2020 3:28,Chris Young,Drowning - Piano Version,Monday,"['contemporary country', 'country', 'country road', 'modern country rock']",97320
3/23/2020 3:29,The Killers,Caution - Radio Edit,Monday,"['modern rock', 'permanent wave', 'rock']",67460
3/23/2020 3:33,The Worship Initiative,Blessed Assurance,Monday,"['anthem worship', 'ccm', 'indiecoustica', 'roots worship', 'world worship']",98790
3/23/2020 3:34,Jelly Roll,Creature,Monday,"['country rap', 'nashville hip hop', 'tennessee hip hop']",49650
3/23/2020 3:34,AB,Bad Decisions,Monday,"['europop', 'swedish pop']",32790
3/23/2020 5:40,Selena,Amor Prohibido,Monday,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",104580
3/23/2020 17:09,Rascal Flatts,Fast Cars And Freedom,Monday,"['contemporary country', 'country', 'country road', 'pop rock']",262186
3/23/2020 17:13,Luke Bryan,One Margarita,Monday,"['contemporary country', 'country', 'country road']",193426
3/23/2020 17:16,Selena,Bidi Bidi Bom Bom,Monday,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",187524
3/23/2020 18:06,Buddy Jewell,Sweet Southern Comfort,Monday,"['country', 'country road']",211951
3/23/2020 18:20,Brad Paisley,Last Time for Everything,Monday,"['contemporary country', 'country', 'country road']",207323
3/24/2020 1:28,Selena,El Chico Del Apartamento 512,Tuesday,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",204240
3/24/2020 1:30,Selena,Dreaming Of You,Tuesday,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",103240
3/24/2020 1:37,Selena,Si Una Vez,Tuesday,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",88090
3/24/2020 1:39,Selena,I Could Fall In Love,Tuesday,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",89010
3/24/2020 2:06,Cher,Super Trouper,Tuesday,"['dance pop', 'hollywood', 'new wave pop', 'pop']",231480
3/24/2020 2:25,The Chicks,Wide Open Spaces,Tuesday,"['contemporary country', 'country', 'country dawn']",223832
3/24/2020 2:42,BgA,Who's It Gonna Be,Tuesday,"['latin', 'reggaeton', 'trap latino']",110120
3/24/2020 2:49,Luke Bryan,One Margarita,Tuesday,"['contemporary country', 'country', 'country road']",193426
3/24/2020 2:51,Chris Young,I'm Comin' Over,Tuesday,"['contemporary country', 'country', 'country road', 'modern country rock']",115575
3/24/2020 3:00,Neil Diamond,Cracklin' Rosie,Tuesday,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",178853
3/24/2020 3:02,HIXTAPE,Nothin’ Out Here (HARDY feat. Thomas Rhett),Tuesday,['contemporary country'],104892
3/24/2020 3:06,Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",Tuesday,"['dance pop', 'hollywood', 'movie tunes', 'post-teen pop', 'show tunes']",218746
3/24/2020 3:09,Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",Tuesday,"['dance pop', 'hollywood', 'movie tunes', 'post-teen pop', 'show tunes']",208467
3/24/2020 3:11,Fall Out Boy,"Sugar, We're Goin Down",Tuesday,"['emo', 'modern rock', 'pop punk']",78247
3/24/2020 3:14,Old Dominion,My Heart Is a Bar,Tuesday,"['contemporary country', 'country road']",238986
3/24/2020 3:20,Eric Church,Give Me Back My Hometown,Tuesday,"['contemporary country', 'country', 'country road', 'modern country rock']",98467
3/24/2020 3:32,Lady A,American Honey,Tuesday,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow', 'pop rock']",107273
3/24/2020 17:45,Luke Combs,Beautiful Crazy,Tuesday,['contemporary country'],63378
3/24/2020 18:11,Luke Combs,Beautiful Crazy,Tuesday,['contemporary country'],175950
3/24/2020 21:26,Selena,Bidi Bidi Bom Bom,Tuesday,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",186580
3/24/2020 21:43,Veronica Vega,Wave (feat. Lil Wayne & Jeremih),Tuesday,"['rap latina', 'trap queen']",212466
3/24/2020 21:46,Fall Out Boy,Saturday Night's Alright (For Fighting),Tuesday,"['emo', 'modern rock', 'pop punk']",224306
3/24/2020 21:49,Relient K,Sadie Hawkins Dance,Tuesday,"['canadian ccm', 'christian alternative rock', 'christian music', 'christian punk', 'christian rock', 'indiecoustica', 'pop punk', 'pop rock']",177600
3/24/2020 21:53,Linkin Park,Bleed It Out,Tuesday,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",166373
3/24/2020 22:00,Hollywood Undead,Another Way Out,Tuesday,"['alternative metal', 'modern rock', 'nu metal', 'rap metal', 'rap rock']",167666
3/24/2020 22:05,Skylar Grey,Back From The Dead,Tuesday,"['electropop', 'piano rock', 'viral pop']",70705
3/25/2020 2:51,Chris Tomlin,Holy Is The Lord,Wednesday,"['ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",252533
3/25/2020 3:02,Sister Hazel,Mandolin Moon,Wednesday,"['acoustic pop', 'neo mellow', 'pop rock']",214346
3/25/2020 4:32,Ed Sheeran,Happier,Wednesday,"['pop', 'uk pop']",207520
3/25/2020 23:08,Sam Hunt,Hard To Forget,Wednesday,"['contemporary country', 'country pop']",204760
3/25/2020 23:14,Hot Country Knights,Pick Her Up - Radio Edit,Wednesday,['contemporary country'],168477
3/25/2020 23:18,Post Malone,Candy Paint,Wednesday,"['dfw rap', 'melodic rap', 'rap']",224932
3/25/2020 23:25,The White Tie Affair,Candle (Sick And Tired),Wednesday,"['alternative pop rock', 'electropowerpop', 'neon pop punk', 'pixie', 'pop emo']",226100
3/26/2020 1:49,Maroon 5,Lucky Strike,Thursday,"['pop', 'pop rock']",145410
3/26/2020 1:54,Alan Walker,All Falls Down (feat. Juliander),Thursday,['electro house'],61530
3/26/2020 3:44,P!nk,A Million Dreams,Thursday,"['dance pop', 'pop', 'post-teen pop']",273640
3/26/2020 3:59,Luke Combs,Even Though I'm Leaving,Thursday,['contemporary country'],223960
3/26/2020 4:02,Frankie Valli & The Four Seasons,"December, 1963 (Oh What a Night!)",Thursday,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'lounge', 'motown', 'northern soul', 'rock-and-roll']",201093
3/26/2020 4:28,Tim McGraw,Thought About You,Thursday,"['contemporary country', 'country', 'country road']",225694
3/26/2020 5:12,We The Kings,Kids In The Moonlight,Thursday,"['neon pop punk', 'piano rock', 'pop punk', 'pop rock', 'post-teen pop']",201813
3/26/2020 5:15,Rascal Flatts,I Like The Sound Of That,Thursday,"['contemporary country', 'country', 'country road', 'pop rock']",209280
3/26/2020 5:29,Jonas Brothers,Like It's Christmas,Thursday,"['boy band', 'dance pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop']",200880
3/26/2020 5:43,Johnny Cash,Ring of Fire,Thursday,"['arkansas country', 'outlaw country']",48090
3/26/2020 5:52,KANA-BOON,Silhouette,Thursday,"['anime', 'j-pop', 'j-poprock', 'j-rock']",214100
3/26/2020 6:32,Sam Hunt,Hard To Forget,Thursday,"['contemporary country', 'country pop']",115060
3/26/2020 22:49,Rascal Flatts,I Won't Let Go,Thursday,"['contemporary country', 'country', 'country road', 'pop rock']",210720
3/26/2020 23:10,Dean Brody,It's Friday,Thursday,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country road', 'modern country rock']",188990
3/26/2020 23:16,Merle Haggard,Mama Tried,Thursday,"['bakersfield sound', 'country', 'country rock', 'nashville sound', 'outlaw country']",130330
3/26/2020 23:19,The Chicks,Gaslighter,Thursday,"['contemporary country', 'country', 'country dawn']",203466
3/26/2020 23:26,The Chainsmokers,This Feeling,Thursday,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",197946
3/27/2020 4:40,Keith Urban,Days Go By,Friday,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",105490
3/27/2020 4:44,KANA-BOON,Silhouette,Friday,"['anime', 'j-pop', 'j-poprock', 'j-rock']",240133
3/27/2020 4:48,Rascal Flatts,I Won't Let Go,Friday,"['contemporary country', 'country', 'country road', 'pop rock']",226060
3/27/2020 4:54,Dean Brody,It's Friday,Friday,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country road', 'modern country rock']",190960
3/27/2020 5:12,Luke Combs,Even Though I'm Leaving,Friday,['contemporary country'],225253
3/27/2020 5:16,Kenny Chesney,All the Pretty Girls,Friday,"['contemporary country', 'country', 'country road']",212893
3/27/2020 5:19,Eric Church,Record Year,Friday,"['contemporary country', 'country', 'country road', 'modern country rock']",179346
3/27/2020 5:31,Sam Hunt,Hard To Forget,Friday,"['contemporary country', 'country pop']",204760
3/27/2020 5:59,X Ambassadors,BOOM,Friday,"['modern alternative rock', 'modern rock', 'pop', 'pop rock', 'rock', 'stomp pop']",164586
3/27/2020 19:32,Rascal Flatts,I Won't Let Go,Friday,"['contemporary country', 'country', 'country road', 'pop rock']",227760
3/27/2020 19:42,Chris Young,I'm Comin' Over,Friday,"['contemporary country', 'country', 'country road', 'modern country rock']",197280
3/27/2020 19:57,Thomas Rhett,Sixteen,Friday,"['contemporary country', 'country', 'country road', 'modern country rock']",178333
3/27/2020 20:08,MKTO,Monaco,Friday,"['dance pop', 'electropop', 'pop', 'pop rap', 'pop rock', 'post-teen pop']",227226
3/28/2020 5:29,Cher,Super Trouper,Saturday,"['dance pop', 'hollywood', 'new wave pop', 'pop']",93050
3/28/2020 5:53,KANA-BOON,Silhouette,Saturday,"['anime', 'j-pop', 'j-poprock', 'j-rock']",235880
3/28/2020 7:15,Orianthi,According To You,Saturday,['candy pop'],58610
3/28/2020 21:56,Rise Against,The Violence,Saturday,"['chicago hardcore', 'chicago punk', 'hardcore punk', 'punk']",228720
3/28/2020 22:01,Eminem,Without Me,Saturday,"['detroit hip hop', 'hip hop', 'rap']",290320
3/28/2020 22:07,Pitbull,Echa Pa'lla (Manos Pa'rriba) (feat. Papayo),Saturday,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop dance', 'pop rap']",196440
3/28/2020 22:11,Robin Schulz,Sugar (feat. Francesco Yates),Saturday,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']",57807
3/28/2020 22:17,We The Kings,"Check Yes, Juliet",Saturday,"['neon pop punk', 'piano rock', 'pop punk', 'pop rock', 'post-teen pop']",108656
3/29/2020 20:51,Jonas Brothers,Fly With Me,Sunday,"['boy band', 'dance pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop']",234146
3/29/2020 21:06,Los Lobos,One Time One Night,Sunday,['roots rock'],278390
3/29/2020 21:15,Billy Joel,We Didn't Start the Fire,Sunday,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",287733
3/29/2020 21:18,Fall Out Boy,Dear Future Self (Hands Up),Sunday,"['emo', 'modern rock', 'pop punk']",170040
3/29/2020 21:35,Junior Doctor,Uh Oh,Sunday,['pop emo'],217254
3/29/2020 21:39,Dan + Shay,My Side of the Fence,Sunday,"['contemporary country', 'pop']",219826
3/29/2020 22:00,Luke Combs,When It Rains It Pours,Sunday,['contemporary country'],240760
3/29/2020 22:04,Florida Georgia Line,H.O.L.Y.,Sunday,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",194186
3/29/2020 22:27,Riley Green,I Wish Grandpas Never Died,Sunday,"['contemporary country', 'country road']",250413
3/29/2020 22:37,Rascal Flatts,Dance,Sunday,"['contemporary country', 'country', 'country road', 'pop rock']",201066
3/29/2020 22:46,Rascal Flatts,My Wish,Sunday,"['contemporary country', 'country', 'country road', 'pop rock']",248280
3/30/2020 2:38,Fall Out Boy,"Sugar, We're Goin Down",Monday,"['emo', 'modern rock', 'pop punk']",125040
3/30/2020 2:41,Ed Sheeran,Nancy Mulligan,Monday,"['pop', 'uk pop']",179786
3/30/2020 2:56,The Weeknd,Blinding Lights,Monday,"['canadian contemporary r&b', 'canadian pop', 'pop']",198920
3/30/2020 6:29,Elvis Presley,Stuck on You,Monday,"['rock-and-roll', 'rockabilly']",132690
3/30/2020 18:14,John Denver,"Leaving, On a Jet Plane - ""Greatest Hits"" Version",Monday,"['adult standards', 'classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']",245533
3/30/2020 18:21,Rascal Flatts,What Hurts The Most,Monday,"['contemporary country', 'country', 'country road', 'pop rock']",214106
3/30/2020 18:24,Pentatonix,Sing,Monday,['a cappella'],177240
3/30/2020 18:28,Selena,Bidi Bidi Bom Bom,Monday,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",187524
3/30/2020 18:32,Ozomatli,After Party,Monday,"['latin alternative', 'latinx alternative']",221325
3/30/2020 18:35,The Chicks,Gaslighter,Monday,"['contemporary country', 'country', 'country dawn']",200310
3/30/2020 20:31,Rascal Flatts,Fast Cars And Freedom,Monday,"['contemporary country', 'country', 'country road', 'pop rock']",248460
3/30/2020 23:52,Luke Bryan,One Margarita,Monday,"['contemporary country', 'country', 'country road']",147800
3/30/2020 23:53,Christina Perri,A Thousand Years,Monday,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",82193
3/31/2020 3:03,Selena,Bidi Bidi Bom Bom,Tuesday,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",187524
3/31/2020 3:06,Chris Young,Town Ain't Big Enough,Tuesday,"['contemporary country', 'country', 'country road', 'modern country rock']",166710
3/31/2020 3:10,Sam Hunt,Hard To Forget,Tuesday,"['contemporary country', 'country pop']",202340
3/31/2020 3:38,Taylor Swift,Paper Rings,Tuesday,"['dance pop', 'pop']",205860
3/31/2020 3:52,KANA-BOON,Silhouette,Tuesday,"['anime', 'j-pop', 'j-poprock', 'j-rock']",237480
3/31/2020 20:47,We The Kings,Kids In The Moonlight,Tuesday,"['neon pop punk', 'piano rock', 'pop punk', 'pop rock', 'post-teen pop']",201813
3/31/2020 22:45,Counting Crows,Big Yellow Taxi,Tuesday,"['alternative rock', 'mellow gold', 'neo mellow', 'pop rock', 'rock']",61766
3/31/2020 22:59,Rascal Flatts,I Won't Let Go,Tuesday,"['contemporary country', 'country', 'country road', 'pop rock']",217933
3/31/2020 23:02,Chris Young,Town Ain't Big Enough,Tuesday,"['contemporary country', 'country', 'country road', 'modern country rock']",171800
3/31/2020 23:13,Sam Hunt,Hard To Forget,Tuesday,"['contemporary country', 'country pop']",204760
3/31/2020 23:16,X Ambassadors,BOOM,Tuesday,"['modern alternative rock', 'modern rock', 'pop', 'pop rock', 'rock', 'stomp pop']",164586
3/31/2020 23:26,Maroon 5,Lucky Strike,Tuesday,"['pop', 'pop rock']",185280
3/31/2020 23:39,Stellar Kart,Kiss the Girl,Tuesday,"['ccm', 'christian alternative rock', 'christian music', 'christian punk', 'christian rock', 'worship']",201626
3/31/2020 23:43,Passion,"Lord, I Need You - Live",Tuesday,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",274814
3/31/2020 23:46,Dan + Shay,Alone Together,Tuesday,"['contemporary country', 'pop']",171440
3/31/2020 23:49,Anthem Lights,Nothing Like Christmas,Tuesday,"['ccm', 'christian alternative rock', 'christian music', 'viral pop']",183287
3/31/2020 23:55,Brad Paisley,Southern Comfort Zone,Tuesday,"['contemporary country', 'country', 'country road']",316986
3/31/2020 23:59,MercyMe,Greater,Tuesday,"['anthem worship', 'ccm', 'christian alternative rock', 'christian indie', 'christian music', 'worship']",247040
4/1/2020 0:01,Haley & Michaels,Giving It All (To You),Wednesday,"['contemporary country', 'country pop']",85079
4/1/2020 0:03,Haley & Michaels,Giving It All (To You),Wednesday,"['contemporary country', 'country pop']",139523
4/1/2020 0:06,Selena,Bidi Bidi Bom Bom,Wednesday,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",138663
4/1/2020 0:10,Rascal Flatts,I Won't Let Go,Wednesday,"['contemporary country', 'country', 'country road', 'pop rock']",55841
4/1/2020 19:36,Thomas Rhett,Be A Light,Wednesday,"['contemporary country', 'country', 'country road', 'modern country rock']",168320
4/1/2020 19:39,Emotional Oranges,Sundays,Wednesday,['alternative r&b'],185170
4/1/2020 19:43,KANA-BOON,Silhouette,Wednesday,"['anime', 'j-pop', 'j-poprock', 'j-rock']",240133
4/1/2020 19:47,Chris Young,Town Ain't Big Enough,Wednesday,"['contemporary country', 'country', 'country road', 'modern country rock']",167400
4/1/2020 19:53,Selena,Bidi Bidi Bom Bom,Wednesday,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",182530
4/1/2020 19:57,Luke Bryan,One Margarita,Wednesday,"['contemporary country', 'country', 'country road']",192030
4/1/2020 20:04,The Weeknd,Blinding Lights,Wednesday,"['canadian contemporary r&b', 'canadian pop', 'pop']",197440
4/1/2020 21:08,MAN WITH A MISSION,Seven Deadly Sins,Wednesday,"['anime', 'anime rock', 'j-pop', 'j-poprock', 'j-rock', 'otacore']",216190
4/1/2020 21:41,Dean Brody,It's Friday,Wednesday,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country road', 'modern country rock']",183230
4/1/2020 21:47,Vertical Worship,This We Know - Live,Wednesday,"['anthem worship', 'ccm', 'christian music', 'world worship', 'worship']",41352
4/1/2020 21:47,Hot Country Knights,Pick Her Up - Radio Edit,Wednesday,['contemporary country'],168477
4/1/2020 22:53,Emotional Oranges,West Coast Love,Wednesday,['alternative r&b'],125200
4/1/2020 23:08,Rascal Flatts,Fast Cars And Freedom,Wednesday,"['contemporary country', 'country', 'country road', 'pop rock']",251528
4/1/2020 23:16,Rascal Flatts,I Won't Let Go,Wednesday,"['contemporary country', 'country', 'country road', 'pop rock']",215775
4/1/2020 23:25,Lady A,What I’m Leaving For,Wednesday,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow', 'pop rock']",203601
4/1/2020 23:28,Keith Urban,You'll Think Of Me - Single Version,Wednesday,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",158230
4/1/2020 23:31,Dean Brody,It's Friday,Wednesday,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country road', 'modern country rock']",187834
4/1/2020 23:35,Ed Sheeran,Nancy Mulligan,Wednesday,"['pop', 'uk pop']",177101
4/1/2020 23:38,Neil Diamond,Cracklin' Rosie,Wednesday,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",175902
4/1/2020 23:42,Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",Wednesday,"['dance pop', 'hollywood', 'movie tunes', 'post-teen pop', 'show tunes']",241903
4/1/2020 23:50,Luke Combs,Beautiful Crazy,Wednesday,['contemporary country'],67681
4/2/2020 3:00,Emotional Oranges,Sundays,Thursday,['alternative r&b'],189093
4/2/2020 3:03,Emotional Oranges,Motion,Thursday,['alternative r&b'],68660
4/2/2020 3:04,Emotional Oranges,Personal,Thursday,['alternative r&b'],71980
4/2/2020 3:07,Emotional Oranges,Corners Of My Mind,Thursday,['alternative r&b'],204500
4/2/2020 3:08,Emotional Oranges,Built That Way,Thursday,['alternative r&b'],31540
4/2/2020 3:10,Emotional Oranges,Hold You Back,Thursday,['alternative r&b'],134990
4/2/2020 3:11,Emotional Oranges,Don't Be Lazy,Thursday,['alternative r&b'],62710
4/2/2020 3:17,Blake Shelton,Nobody But You (Duet with Gwen Stefani) - Acoustic,Thursday,"['contemporary country', 'country', 'country road', 'oklahoma country']",198413
4/2/2020 3:25,Lady A,What I’m Leaving For,Thursday,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow', 'pop rock']",203601
4/2/2020 3:31,Luke Combs,Beautiful Crazy,Thursday,['contemporary country'],125730
4/3/2020 2:14,Chris Young,Drowning - Piano Version,Friday,"['contemporary country', 'country', 'country road', 'modern country rock']",182357
4/3/2020 2:21,Chris Young,Town Ain't Big Enough,Friday,"['contemporary country', 'country', 'country road', 'modern country rock']",171800
4/3/2020 2:31,Lady A,What I’m Leaving For,Friday,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow', 'pop rock']",203601
4/3/2020 2:38,Dan + Shay,My Side of the Fence,Friday,"['contemporary country', 'pop']",219826
4/3/2020 2:45,Arctic Monkeys,Fluorescent Adolescent,Friday,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",173493
4/3/2020 2:48,Sister Hazel,All For You,Friday,"['acoustic pop', 'neo mellow', 'pop rock']",218706
4/3/2020 2:52,The Vamps,Somebody To You,Friday,"['boy band', 'dance pop', 'pop', 'post-teen pop']",182826
4/3/2020 2:58,Taylor Swift,Holy Ground,Friday,"['dance pop', 'pop']",201853
4/3/2020 15:57,Emotional Oranges,Sundays,Friday,['alternative r&b'],189093
4/3/2020 16:00,Carly Pearce,I Hope You’re Happy Now,Friday,"['contemporary country', 'country pop']",198688
4/3/2020 16:04,Emotional Oranges,West Coast Love,Friday,['alternative r&b'],215386
4/3/2020 17:05,Chris Young,Town Ain't Big Enough,Friday,"['contemporary country', 'country', 'country road', 'modern country rock']",171800
4/3/2020 17:06,Becky G,Shower,Friday,"['dance pop', 'latin', 'latin pop', 'latin viral pop', 'pop', 'post-teen pop', 'rap latina', 'reggaeton', 'trap latino']",49870
4/3/2020 17:14,Riley Green,I Wish Grandpas Never Died,Friday,"['contemporary country', 'country road']",250413
4/3/2020 17:22,Brett Young,In Case You Didn't Know,Friday,['contemporary country'],192516
4/3/2020 20:07,MAN WITH A MISSION,Seven Deadly Sins,Friday,"['anime', 'anime rock', 'j-pop', 'j-poprock', 'j-rock', 'otacore']",195590
